timestamp,MT_000032_consumption,MT_000033_consumption,MT_000034_consumption,MT_000035_consumption,MT_000036_consumption,MT_000037_consumption,MT_000038_consumption,MT_000039_consumption,MT_000040_consumption,total_consumption_kw,feeder_id
2026-04-26 12:44:01.333984,26.361597494270573,8.867760084327266,11.665944565143638,2.56029496546268,48.31479009173826,57.4943010489885,20.287882932664672,4.6677922261440745,12.917404591196256,193.13776799993593,FD_0005
2026-04-26 12:59:01.333984,26.690365690407535,8.019106657564853,10.033037070484932,2.5322520734605387,46.73198188101161,54.33478990894762,17.898503122565284,5.114583627917709,12.876431171395248,184.2310512037553,FD_0005
2026-04-26 13:14:01.333984,25.83658637588652,7.8080119120243,12.730676234462415,2.6039068537116608,49.09587852298626,58.876833249731305,17.137705973131432,4.583640102807495,10.851396898606042,189.52463612334745,FD_0005
2026-04-26 13:29:01.333984,25.680554941599283,7.905277849185345,12.080705952490328,2.170740650850683,48.134387267233386,56.92441515605357,15.73647564414027,4.770002651890678,10.902487171219464,184.305047284663,FD_0005
2026-04-26 13:44:01.333984,26.137553559722548,8.255962302924793,13.015127308002844,2.5445042383627188,49.40111143946175,55.018250530734115,17.516085037196905,6.203617652792661,12.336716335168562,190.4289284043669,FD_0005
2026-04-26 13:59:01.333984,27.98682187432501,7.396590507371376,11.05276072419569,2.035449351112625,51.60071346685632,56.326110780154934,17.756239423903278,5.725173103411488,10.104370809267348,189.98423004059808,FD_0005
2026-04-26 14:14:01.333984,28.340634813960655,9.962928090551241,14.29745873263866,2.4912261005976664,61.70264186086435,59.94368454551438,17.450718841363773,4.730746190229915,10.988736268807067,209.9087754445277,FD_0005
2026-04-26 14:29:01.333984,27.73178373723719,10.14553320073171,12.472938128326524,2.2389870893915464,63.442553135345534,57.74480164368508,16.75448910338061,5.372886656515309,12.225628315373067,208.12960100998657,FD_0005
2026-04-26 14:44:01.333984,27.429731002553392,10.758559789254292,12.591321421596536,2.6632881796096504,64.24897946628816,,14.000219880121053,5.468594715489813,9.30936925063554,146.47006370554845,FD_0005
2026-04-26 14:59:01.333984,26.728031043891114,10.708658826667211,12.868123393977287,2.8702575900834693,68.23133023014876,63.51234682482294,18.77864668364944,5.91808090242934,10.766771570374184,220.38224706604373,FD_0005
2026-04-26 15:14:01.333984,21.944474209314077,10.846029090848763,14.202481874636275,2.4303850750750966,62.78710442994983,47.40579161081224,18.257615391282233,4.1987037674986505,11.166406853310468,193.2389923027276,FD_0005
2026-04-26 15:29:01.333984,22.04200363850087,11.306078518778593,12.074111318321423,3.0920657234332687,64.94951502764152,49.62753735611677,17.865493112371922,5.451023981872408,,186.40782867703678,FD_0005
2026-04-26 15:44:01.333984,20.937577365935272,10.408663158448013,12.915856378629336,2.8333741343159926,61.363240353599636,48.89057820496416,18.56161334371944,5.716452574224343,13.124138548778518,194.75149406261468,FD_0005
2026-04-26 15:59:01.333984,21.829318012423332,10.389972659159183,13.690760236803671,2.6917952342539206,60.15626377297303,43.41438461654421,16.163679335724616,6.150381881101022,13.321926120592629,187.8084818695756,FD_0005
2026-04-26 16:14:01.333984,22.012703322746553,10.427322632758594,13.05123515883169,2.6553405039971434,61.76573865206382,44.51317644672884,16.577996132180264,6.6591204760517915,12.84459593674766,190.50722926210634,FD_0005
2026-04-26 16:29:01.333984,19.539330141597944,10.425873220947128,13.572445625531298,,59.68976099090365,46.19580604700247,16.494074435608262,4.655492170276562,13.987983450652221,184.56076608251954,FD_0005
2026-04-26 16:44:01.333984,21.795701379667175,10.13458102475868,10.747063751132162,2.789825810786277,62.45575837262997,44.56428134252563,15.721034863827432,7.161366514539967,9.699295151763462,185.06890821163077,FD_0005
2026-04-26 16:59:01.333984,20.77577750554652,11.286399912665555,10.846966604374499,2.6727193755835943,62.552399664523286,46.95175511222149,20.95647447666562,5.0606949818557005,13.015994922210862,194.11918255564714,FD_0005
2026-04-26 17:14:01.333984,21.304691227798337,10.414824398380889,17.92561327036467,4.336741784766493,,44.49884785420594,25.81585436077563,4.438553457414976,17.074081632207925,145.80920798591487,FD_0005
2026-04-26 17:29:01.333984,,11.23436810598143,18.896533019954138,4.138871067465238,60.33276644547921,44.56053345420986,25.15998107728046,5.277799625764853,,169.60085279613517,FD_0005
2026-04-26 17:44:01.333984,19.961157367332977,10.331019649959039,18.49344794878667,3.814228064995178,59.78160073658894,50.66357051869913,25.5752863689133,6.142501025872883,19.243380218859826,214.00619190000793,FD_0005
2026-04-26 17:59:01.333984,21.583409185835357,10.140376320404311,18.923593122790294,4.221368122344934,62.77441600599048,45.443712366086146,24.530626701978733,5.859438758891881,19.071561314068155,212.54850189839027,FD_0005
2026-04-26 18:14:01.333984,6.431983514409824,,22.315053909269167,5.334291919166787,58.24568149104999,10.701362621953901,34.861407541547905,25.949216469220435,21.98055983400159,185.8195573006196,FD_0005
2026-04-26 18:29:01.333984,3.992400069540997,11.17745282175779,24.183005118352668,5.304697595884698,65.81716409042727,11.602652630580213,35.233781601979906,24.801289299476505,23.751547659559048,205.86399088755908,FD_0005
2026-04-26 18:44:01.333984,5.019756221688866,10.128497668467027,22.477614858441015,5.285158989779263,62.32817933189238,10.822427904867036,33.31905982180374,23.36159615425621,25.99230429931675,198.73459525051226,FD_0005
2026-04-26 18:59:01.333984,5.965196556558435,9.181861836766787,24.23523159996326,5.350126551698434,62.51623553870828,10.260361381514477,34.33274720242136,25.463648686164372,22.75607284268427,200.0614821964797,FD_0005
2026-04-26 19:14:01.333984,5.648722581120331,9.612949661415342,31.128831652371158,6.571677457929354,61.334108163799094,10.860806440578662,42.199484473614355,25.105957415190268,30.58324281053172,223.04578065655028,FD_0005
2026-04-26 19:29:01.333984,6.269295149215693,10.567012611396683,29.82170460205019,6.568968635475853,66.23950963406658,13.65736967622666,39.61992764127336,24.961150813328594,30.119922837034217,227.82486160006783,FD_0005
