timestamp,MT_000053_consumption,MT_000054_consumption,MT_000055_consumption,MT_000056_consumption,MT_000057_consumption,MT_000058_consumption,MT_000059_consumption,MT_000060_consumption,MT_000061_consumption,MT_000062_consumption,MT_000063_consumption,total_consumption_kw,feeder_id
2026-04-26 12:44:01.333984,57.667078853716696,,50.274494672223135,7.376134823901382,17.696637235467172,20.107999383063625,23.598045551769378,25.15808659883138,1.3046804526218179,27.05572863434599,3.9995986378180457,234.23848484375864,FD_0007
2026-04-26 12:59:01.333984,64.57473453365627,8.099789052299935,50.877592744429975,7.893588349245369,,21.4751500857963,24.93527437659344,26.516292600334133,1.2881621324526609,24.587988944949565,4.018792650499802,234.26736547025743,FD_0007
2026-04-26 13:14:01.333984,64.7840124428082,7.774286690139829,50.101952678327784,8.208380265412908,16.68132847951079,20.361261324469794,18.885542743500665,26.774741243344316,1.5160986290515879,28.726290878380944,3.719231023595788,247.53312639854263,FD_0007
2026-04-26 13:29:01.333984,64.21471526367355,6.6703510535350965,51.25718580995762,8.085372743353059,19.688138966688665,19.103185583591575,25.653173118311194,26.01980976430732,1.4102950369865952,24.219928313362303,3.717274027794069,250.03942968156105,FD_0007
2026-04-26 13:44:01.333984,68.37659723365908,5.181853259646891,50.43396876024275,8.122433360063706,18.89556543631029,21.21036091846449,21.00518650716145,26.116933851440223,1.360812472973262,25.08052032535569,4.076864522562317,249.86109664788012,FD_0007
2026-04-26 13:59:01.333984,62.58576131887358,7.663209722690101,54.281709144621985,8.466309826428088,18.370083873267493,20.396471574922547,24.48256291680289,28.543976365771666,1.598775295029414,27.18367308355268,4.080480823491497,257.65301394545196,FD_0007
2026-04-26 14:14:01.333984,62.837332361107784,6.273632460592242,53.44318152462202,7.6509492254641716,18.329479882618052,19.8286632966991,26.432590795302037,32.90855157747512,1.417984989941794,22.416171648123882,,251.5385377619462,FD_0007
2026-04-26 14:29:01.333984,60.080278857719016,8.624985408782972,54.262648077823,7.912611976590951,16.554190014978037,20.762829199837615,26.112167475999367,33.257905764770115,1.467725179863988,25.110803048355756,3.926087800281178,258.072232805002,FD_0007
2026-04-26 14:44:01.333984,62.71788956258804,6.135781497849691,52.53459585444031,8.246934208563344,18.900071662331932,21.415363689406814,27.386948763839662,36.287498209574174,1.5019836761210317,29.450441425633517,4.163873216104358,268.7413817664529,FD_0007
2026-04-26 14:59:01.333984,66.57452301800764,9.244603587921652,53.33497268245668,8.192938369261386,17.47633186265116,21.422564067995193,21.389965946042793,35.60028381347383,1.3498576483793379,26.184780860270262,4.120644157415581,264.8914660138755,FD_0007
2026-04-26 15:14:01.333984,66.95175938365989,8.180442300966538,53.32734604512129,6.341795103897477,19.169102879644782,22.196498149958973,24.932658057217203,35.19888564287027,1.4334793504269419,27.027550130940245,2.9678944924826522,267.72741153718624,FD_0007
