timestamp,MT_000041_consumption,MT_000042_consumption,MT_000043_consumption,MT_000044_consumption,MT_000045_consumption,MT_000046_consumption,MT_000047_consumption,MT_000048_consumption,MT_000049_consumption,MT_000050_consumption,MT_000051_consumption,MT_000052_consumption,total_consumption_kw,feeder_id
2026-04-26 12:44:01.333984,14.592069744351491,40.92020027531143,20.770775987849397,18.597906378826654,46.86696161526145,12.940757188099704,64.12611270430112,1.2671483086369781,6.505638876917576,36.05574134095515,27.428934286461217,26.836245898790825,316.908492605763,FD_0006
2026-04-26 12:59:01.333984,13.616665873621734,44.10291816311671,21.617475542713553,18.7081646556916,50.59882326628598,12.466376897516973,58.29913130506024,1.1590508038214506,6.324580039726862,37.32324062283586,23.30265700932085,27.4681020874962,314.987186267208,FD_0006
2026-04-26 13:14:01.333984,14.185710170693305,43.808868053845586,19.185839403237168,18.680441375762328,48.29459242198275,10.337419034367926,57.91333884003209,1.2012286326497446,6.74119652544154,35.78519864890659,22.859438210707324,25.15785407815357,304.1511253957799,FD_0006
2026-04-26 13:29:01.333984,9.468121780724417,42.8592536213481,21.076654610015446,20.66534664753397,47.23161986906205,10.579306051534916,60.97279260871936,0.9953415059637737,6.979938563043297,35.9811259192542,24.17650152115495,24.711338519743887,305.69734121809836,FD_0006
2026-04-26 13:44:01.333984,13.764317734349538,43.00982143030766,21.08112430023038,18.498650539570196,48.349241438827995,12.650395182879942,60.168210412534876,1.1418579333513845,6.772688022426163,33.269785640281704,21.544456078613724,28.399637343364983,308.65018605673856,FD_0006
2026-04-26 13:59:01.333984,11.44720197004768,43.45417960662065,17.554455478685572,19.075712443361848,48.113745759586855,13.376351075182237,59.54765263635972,1.1836284709684772,7.083594945600695,35.17649100403177,20.908357170094853,25.908693404402904,302.8300639649433,FD_0006
2026-04-26 14:14:01.333984,9.393268190729529,42.57622201493086,20.151408171592507,19.258563052018893,62.08483544621186,11.74546371037286,58.79225045468523,0.9539996095635135,8.610371029947332,36.299381870674615,27.73767583460634,24.7596428871346,322.36308227246815,FD_0006
2026-04-26 14:29:01.333984,14.658659920397842,42.33000738774468,20.360751709527552,18.17317718186018,63.72450521765623,12.29472286495943,61.946273141502814,1.2037759682992677,8.675921174095027,34.642762231689055,26.87971962642385,26.79753921310178,331.6878156372577,FD_0006
2026-04-26 14:44:01.333984,12.700394951437458,45.770507963259774,23.54588930009144,20.24504298709589,64.4802168196082,13.134530595918436,64.45233125219333,1.2679308180784046,8.995064656172385,37.52555342539851,22.98039741233987,23.772812446679115,338.8706726282728,FD_0006
2026-04-26 14:59:01.333984,12.877911022537964,44.092673112378634,23.16652845281817,18.301682086535887,63.56985980826417,13.185307761092439,62.89217673822936,1.0926325248133524,8.370935919299898,38.59869871615788,28.158507448091076,25.056961064515754,339.3638746547346,FD_0006
2026-04-26 15:14:01.333984,17.52988233107199,44.31900076838027,19.310151722681226,16.92291794963972,64.64503887959303,13.538779392891168,55.20580492900079,1.3352872949496377,8.384815078847012,35.71018147284619,28.27723541878175,26.716252105991842,331.8953473446746,FD_0006
2026-04-26 15:29:01.333984,7.587395366148874,44.19335100936137,20.36654715293397,15.525369874086252,62.7857640015221,12.445862689534128,49.771499485446526,1.0636844754895667,8.555584585798691,36.22779250084584,27.414914706141204,25.39694610662047,311.334711953929,FD_0006
2026-04-26 15:44:01.333984,13.180928713723842,43.02811269774444,18.27039309732391,15.460523069166257,61.086124568077814,13.89305120483126,51.49315407219559,1.2282057744313986,7.92746507242093,36.24154073133059,32.105962966937696,25.73452259860358,319.6499845667873,FD_0006
2026-04-26 15:59:01.333984,11.990512105741615,45.29958138608331,21.25602958819355,15.34950830245284,59.567395643484815,13.27746290293774,46.076243047304075,1.1744253826116609,8.501726766924593,36.59918993943017,24.912854776138186,21.201871981333106,305.2068018226357,FD_0006
