timestamp,MT_000012_consumption,MT_000013_consumption,MT_000014_consumption,MT_000015_consumption,MT_000016_consumption,MT_000017_consumption,total_consumption_kw,feeder_id
2026-04-26 12:44:01.333984,15.000096609473594,10.82054677058711,3.256288658136731,11.416315838873754,8.405027422598959,34.43692340580055,83.3351987054707,FD_0002
2026-04-26 12:59:01.333984,18.56197885053403,9.846386901714146,4.70865477486854,10.783801207237666,8.075747984174994,31.933099627932034,83.90966934646141,FD_0002
2026-04-26 13:14:01.333984,15.454915144316878,14.807671776165552,4.6195620780888955,12.453192763595895,6.809669686498349,32.27865845897336,86.42366990763892,FD_0002
2026-04-26 13:29:01.333984,14.953365640143096,13.60631990336088,5.239345391033447,10.801247602065713,8.00416744289123,33.08018724339949,85.68463322289386,FD_0002
2026-04-26 13:44:01.333984,14.284768043567524,11.347799791026333,3.2994315800307854,11.980316620788543,8.33787068775652,32.98029624907123,82.23048297224094,FD_0002
2026-04-26 13:59:01.333984,14.040357969612998,10.316827442692498,4.041130195315055,12.38850467850885,8.289375522111238,30.569219561248325,79.64541536948897,FD_0002
2026-04-26 14:14:01.333984,18.919472363087095,11.618717456286866,4.564873315005817,11.715081386088308,7.59704537298018,33.573429509284715,87.98861940273298,FD_0002
2026-04-26 14:29:01.333984,17.998809319050036,9.173881824072378,5.650572508463216,10.474699435564826,9.13496609614251,33.09852114058625,85.5314503238792,FD_0002
2026-04-26 14:44:01.333984,14.916217235581682,7.99751723788623,4.49673478539818,13.214235711966017,8.741780181134192,31.1902671231189,80.5567522750852,FD_0002
2026-04-26 14:59:01.333984,19.10839793856507,10.645265196116457,4.543143313747983,11.14475057442014,,34.43312672504918,79.87468374789883,FD_0002
2026-04-26 15:14:01.333984,16.96650275847818,12.762853217443844,,12.461076428027832,7.696229192682074,34.08518039948251,83.97184199611445,FD_0002
2026-04-26 15:29:01.333984,18.06846879495329,10.382951039131878,4.300030320045756,13.752705199925929,,34.96731568662907,81.47147104068591,FD_0002
2026-04-26 15:44:01.333984,17.45467677618745,10.907263687960032,5.22825588163073,9.592430349306042,7.791052440603385,31.580162631520796,82.55384176720844,FD_0002
2026-04-26 15:59:01.333984,16.940971308906562,8.83328218468947,5.184008374310944,13.311141244533205,8.342712793759931,33.6667343960836,86.2788503022837,FD_0002
2026-04-26 16:14:01.333984,19.147173810491626,9.056807928845458,4.285518244250704,13.20363502568916,7.995004840824447,35.01539180087887,88.70353165098027,FD_0002
